Student_ID,CGPA,Aptitude_Score,Coding_Score,Communication_Score,Internship_Experience,Cluster_Label
8822,7.59,72,38,71,0,Needs Coding Improvement
8823,9.48,85,91,85,1,Placement Ready
8824,8.73,83,79,70,1,Placement Ready
8825,7.08,72,83,50,1,Needs Communication Improvement
8826,8.76,71,69,47,1,Needs Communication Improvement
8827,7.45,61,65,48,0,Needs Additional Training
8828,7.21,61,70,59,1,Needs Additional Training
8829,7.71,85,81,43,0,Needs Communication Improvement
8830,8.43,81,45,83,1,Needs Coding Improvement
8831,8.32,88,75,81,1,Placement Ready
8832,7.31,67,80,49,0,Needs Communication Improvement
8833,7.96,72,86,51,0,Needs Communication Improvement
8834,5.8,62,59,62,0,Needs Additional Training
8835,7.51,72,79,42,0,Needs Communication Improvement
8836,7.94,69,46,78,0,Needs Coding Improvement
8837,7.75,70,81,48,1,Needs Communication Improvement
8838,8.52,87,81,84,1,Placement Ready
8839,6.13,61,56,63,1,Needs Additional Training
8840,5.89,70,66,64,1,Needs Additional Training
8841,7.75,79,83,52,1,Needs Communication Improvement
8842,5.49,45,49,63,0,Needs Additional Training
8843,7.46,70,75,55,1,Needs Communication Improvement
8844,7.95,86,74,83,0,Placement Ready
8845,7.81,72,51,67,0,Needs Coding Improvement
8846,8.42,85,73,91,0,Placement Ready
8847,7.03,69,60,78,0,Needs Coding Improvement
8848,7.85,82,75,48,1,Needs Communication Improvement
8849,8.63,87,75,73,0,Placement Ready
8850,6.55,55,53,68,0,Needs Additional Training
8851,7.89,84,80,92,0,Placement Ready
8852,8.51,82,80,89,1,Placement Ready
8853,7.18,73,49,72,1,Needs Coding Improvement
8854,9.61,90,73,84,0,Placement Ready
8855,9.0,82,77,88,1,Placement Ready
8856,7.52,72,54,74,1,Needs Coding Improvement
8857,6.27,58,49,59,0,Needs Additional Training
8858,6.27,67,57,47,0,Needs Additional Training
8859,8.06,81,88,79,0,Placement Ready
8860,8.51,84,87,82,1,Placement Ready
8861,6.83,50,43,71,0,Needs Additional Training
8862,6.98,65,60,74,1,Needs Coding Improvement
8863,7.72,76,70,65,1,Needs Communication Improvement
8864,9.08,84,74,86,1,Placement Ready
8865,7.37,65,82,50,1,Needs Communication Improvement
8866,5.38,55,70,70,1,Needs Additional Training
8867,7.42,77,84,37,0,Needs Communication Improvement
8868,8.08,74,69,49,1,Needs Communication Improvement
8869,7.97,73,57,77,1,Needs Coding Improvement
8870,7.28,72,75,56,0,Needs Communication Improvement
8871,8.11,84,84,92,0,Placement Ready
8872,8.09,64,75,46,0,Needs Communication Improvement
8873,5.63,66,66,49,1,Needs Additional Training
8874,6.8,73,63,72,0,Needs Additional Training
8875,8.57,79,94,74,1,Placement Ready
8876,5.87,58,52,59,0,Needs Additional Training
8877,5.5,49,72,63,1,Needs Additional Training
8878,6.13,65,45,60,0,Needs Additional Training
8879,6.19,51,60,54,0,Needs Additional Training
8880,5.5,61,45,58,0,Needs Additional Training
8881,7.05,71,81,56,1,Needs Communication Improvement
8882,7.3,63,54,69,0,Needs Additional Training
8883,8.17,88,87,75,1,Placement Ready
8884,8.84,78,75,83,0,Placement Ready
8885,7.56,79,84,48,1,Needs Communication Improvement
8886,7.61,77,79,49,0,Needs Communication Improvement
8887,7.04,75,58,76,0,Needs Coding Improvement
8888,5.56,70,56,51,0,Needs Additional Training
8889,6.62,66,51,72,1,Needs Additional Training
8890,5.45,63,62,72,0,Needs Additional Training
8891,8.37,79,74,81,1,Placement Ready
8892,7.9,70,51,74,0,Needs Coding Improvement
8893,7.74,84,86,88,1,Placement Ready
8894,6.57,67,52,71,1,Needs Additional Training
8895,7.4,65,78,51,1,Needs Communication Improvement
8896,6.65,66,46,55,0,Needs Additional Training
8897,9.48,81,85,76,1,Placement Ready
8898,8.25,83,93,82,1,Placement Ready
8899,7.06,65,61,72,1,Needs Coding Improvement
8900,8.08,81,56,68,1,Needs Coding Improvement
8901,7.31,44,45,54,0,Needs Additional Training
8902,6.03,61,52,60,0,Needs Additional Training
8903,5.64,51,41,50,1,Needs Additional Training
8904,8.45,80,86,53,1,Needs Communication Improvement
8905,7.46,68,42,66,0,Needs Coding Improvement
8906,7.69,81,85,58,0,Needs Communication Improvement
8907,6.93,56,67,61,0,Needs Additional Training
8908,5.87,50,57,64,0,Needs Additional Training
8909,8.7,81,79,84,0,Placement Ready
8910,6.96,71,48,80,0,Needs Coding Improvement
8911,7.76,74,47,76,0,Needs Coding Improvement
8912,7.64,83,46,83,1,Needs Coding Improvement
8913,7.52,66,60,74,0,Needs Coding Improvement
8914,6.93,82,88,62,1,Needs Communication Improvement
8915,8.38,69,70,63,0,Needs Communication Improvement
8916,7.82,79,53,80,0,Needs Coding Improvement
8917,7.98,73,47,69,0,Needs Coding Improvement
8918,7.45,68,80,59,0,Needs Communication Improvement
8919,7.39,69,83,64,0,Needs Communication Improvement
8920,7.83,72,45,83,0,Needs Coding Improvement
8921,6.17,47,54,56,1,Needs Additional Training
8922,5.97,54,60,49,0,Needs Additional Training
8923,8.25,76,87,85,1,Placement Ready
8924,6.4,50,41,63,0,Needs Additional Training
8925,8.69,80,59,71,0,Needs Coding Improvement
8926,7.26,79,44,74,0,Needs Coding Improvement
8927,6.48,58,42,52,0,Needs Additional Training
8928,9.02,87,89,49,0,Needs Communication Improvement
8929,7.74,67,41,74,1,Needs Coding Improvement
8930,9.2,85,83,83,1,Placement Ready
8931,8.33,88,83,81,1,Placement Ready
8932,6.79,72,62,66,0,Needs Coding Improvement
8933,8.92,81,87,84,1,Placement Ready
8934,6.59,52,42,55,0,Needs Additional Training
8935,8.61,80,78,84,1,Placement Ready
8936,7.73,76,51,66,1,Needs Coding Improvement
8937,7.2,69,80,40,1,Needs Communication Improvement
8938,9.02,83,75,88,0,Placement Ready
8939,6.0,75,68,65,0,Needs Coding Improvement
8940,7.53,73,52,70,1,Needs Coding Improvement
8941,7.73,65,48,74,0,Needs Coding Improvement
8942,8.36,84,85,86,1,Placement Ready
8943,7.19,70,56,70,1,Needs Coding Improvement
8944,7.62,75,72,53,0,Needs Communication Improvement
8945,7.79,72,47,72,1,Needs Coding Improvement
8946,6.88,61,37,49,0,Needs Additional Training
8947,7.59,46,59,66,0,Needs Additional Training
8948,5.57,54,49,60,0,Needs Additional Training
8949,7.75,89,73,85,1,Placement Ready
8950,6.72,52,50,53,0,Needs Additional Training
8951,7.48,76,39,83,1,Needs Coding Improvement
8952,8.73,85,80,90,1,Placement Ready
8953,7.71,76,50,71,0,Needs Coding Improvement
8954,8.05,69,79,61,0,Needs Communication Improvement
8955,9.54,93,89,83,1,Placement Ready
8956,6.42,62,59,55,0,Needs Additional Training
8957,6.55,68,54,50,1,Needs Additional Training
8958,7.07,54,49,58,0,Needs Additional Training
8959,8.43,73,78,65,0,Needs Communication Improvement
8960,7.29,76,85,44,1,Needs Communication Improvement
8961,8.31,83,88,77,1,Placement Ready
8962,7.08,67,46,64,0,Needs Additional Training
8963,7.45,73,62,70,1,Needs Coding Improvement
8964,8.71,80,81,73,1,Placement Ready
8965,8.43,88,53,72,0,Needs Coding Improvement
8966,7.55,69,40,61,0,Needs Coding Improvement
8967,7.35,62,46,49,0,Needs Additional Training
8968,6.35,60,60,54,0,Needs Additional Training
8969,7.1,59,53,61,0,Needs Additional Training
8970,6.68,68,76,55,0,Needs Communication Improvement
8971,8.38,81,78,81,1,Placement Ready
8972,8.67,89,94,85,1,Placement Ready
8973,7.32,73,38,64,0,Needs Coding Improvement
8974,8.63,82,88,81,1,Placement Ready
8975,7.49,71,66,68,0,Needs Coding Improvement
8976,8.21,78,77,70,0,Needs Communication Improvement
8977,6.6,56,61,57,1,Needs Additional Training
8978,7.56,77,68,55,0,Needs Communication Improvement
8979,7.96,75,66,46,0,Needs Communication Improvement
8980,6.75,80,52,67,1,Needs Coding Improvement
8981,8.58,87,71,86,1,Placement Ready
8982,7.07,81,68,52,0,Needs Communication Improvement
8983,7.24,68,54,68,0,Needs Coding Improvement
8984,7.75,70,83,52,0,Needs Communication Improvement
8985,7.99,72,76,34,0,Needs Communication Improvement
8986,7.63,72,42,76,1,Needs Coding Improvement
8987,6.9,73,55,67,1,Needs Coding Improvement
8988,7.92,82,77,59,0,Needs Communication Improvement
8989,7.02,77,85,42,1,Needs Communication Improvement
8990,5.78,49,63,65,0,Needs Additional Training
8991,9.17,77,77,85,1,Placement Ready
8992,7.56,58,60,54,0,Needs Additional Training
8993,8.62,89,79,83,1,Placement Ready
8994,6.44,46,53,68,0,Needs Additional Training
8995,8.18,81,39,79,1,Needs Coding Improvement
8996,7.39,69,75,55,0,Needs Communication Improvement
8997,9.28,82,80,78,1,Placement Ready
8998,7.27,74,61,74,0,Needs Coding Improvement
8999,7.16,53,57,62,1,Needs Additional Training
9000,8.39,79,71,48,1,Needs Communication Improvement
9001,8.55,83,81,80,0,Placement Ready
9002,7.96,79,72,50,0,Needs Communication Improvement
9003,7.77,81,71,58,1,Needs Communication Improvement
9004,6.99,71,61,85,0,Needs Coding Improvement
9005,8.13,82,74,49,1,Needs Communication Improvement
9006,8.94,85,86,80,1,Placement Ready
9007,8.32,77,42,71,1,Needs Coding Improvement
9008,6.65,73,93,51,0,Needs Communication Improvement
9009,6.98,70,73,59,1,Needs Communication Improvement
9010,8.88,76,72,56,0,Needs Communication Improvement
9011,7.4,76,33,74,0,Needs Coding Improvement
9012,7.5,72,46,74,1,Needs Coding Improvement
9013,8.71,89,75,85,1,Placement Ready
9014,8.18,79,84,46,1,Needs Communication Improvement
9015,7.62,77,80,57,1,Needs Communication Improvement
9016,7.76,76,59,78,1,Needs Coding Improvement
9017,6.43,55,53,66,0,Needs Additional Training
9018,7.84,79,61,66,1,Needs Coding Improvement
9019,8.49,79,74,85,0,Placement Ready
9020,8.6,76,72,80,1,Placement Ready
9021,8.36,64,79,55,1,Needs Communication Improvement
9022,7.04,75,47,79,1,Needs Coding Improvement
9023,8.23,92,87,88,1,Placement Ready
9024,8.37,88,71,85,1,Placement Ready
9025,7.27,81,77,59,1,Needs Communication Improvement
9026,8.04,82,88,80,1,Placement Ready
9027,6.6,77,57,76,1,Needs Coding Improvement
9028,7.12,68,51,75,1,Needs Coding Improvement
9029,7.7,69,42,56,0,Needs Additional Training
9030,9.11,88,86,91,1,Placement Ready
9031,8.77,79,82,93,1,Placement Ready
9032,7.27,72,54,76,0,Needs Coding Improvement
9033,6.42,62,53,47,0,Needs Additional Training
9034,8.49,81,75,92,1,Placement Ready
9035,7.91,76,77,67,0,Needs Communication Improvement
9036,8.69,84,73,81,0,Placement Ready
9037,7.26,75,46,69,0,Needs Coding Improvement
9038,7.3,71,50,74,1,Needs Coding Improvement
9039,7.87,70,90,53,1,Needs Communication Improvement
9040,7.83,72,71,54,1,Needs Communication Improvement
9041,8.28,73,58,67,1,Needs Coding Improvement
9042,7.51,64,42,83,0,Needs Coding Improvement
9043,7.81,71,60,87,0,Needs Coding Improvement
9044,6.4,55,45,49,0,Needs Additional Training
9045,6.63,58,56,60,0,Needs Additional Training
9046,8.06,73,55,78,0,Needs Coding Improvement
9047,7.64,81,68,64,1,Needs Communication Improvement
9048,7.53,80,72,63,0,Needs Communication Improvement
9049,8.56,78,74,79,1,Placement Ready
9050,6.21,53,59,54,0,Needs Additional Training
9051,8.25,80,87,53,0,Needs Communication Improvement
9052,8.99,95,74,91,1,Placement Ready
9053,7.54,76,77,64,0,Needs Communication Improvement
9054,8.59,84,74,91,1,Placement Ready
9055,6.67,54,51,57,0,Needs Additional Training
9056,8.95,83,76,76,0,Placement Ready
9057,6.32,57,65,72,1,Needs Additional Training
9058,8.49,87,90,82,1,Placement Ready
9059,8.2,83,82,87,1,Placement Ready
9060,8.58,77,82,93,1,Placement Ready
9061,8.22,89,88,80,1,Placement Ready
9062,6.7,64,47,48,1,Needs Additional Training
9063,7.87,74,48,74,1,Needs Coding Improvement
9064,6.72,55,43,71,0,Needs Additional Training
9065,7.41,73,46,70,1,Needs Coding Improvement
9066,5.8,52,72,54,0,Needs Additional Training
9067,8.12,75,91,57,1,Needs Communication Improvement
9068,7.4,79,72,57,0,Needs Communication Improvement
9069,8.74,85,74,81,1,Placement Ready
9070,8.1,86,76,75,1,Placement Ready
9071,8.51,83,77,80,1,Placement Ready
9072,7.23,72,90,59,1,Needs Communication Improvement
9073,8.12,82,83,81,1,Placement Ready
9074,8.72,81,90,95,1,Placement Ready
9075,8.76,92,83,81,1,Placement Ready
9076,6.52,65,47,77,0,Needs Coding Improvement
9077,8.32,90,77,44,1,Needs Communication Improvement
9078,7.96,87,78,82,1,Placement Ready
9079,8.56,83,90,80,1,Placement Ready
9080,7.26,67,79,53,0,Needs Communication Improvement
9081,7.1,45,47,58,0,Needs Additional Training
9082,6.95,63,56,51,0,Needs Additional Training
9083,7.2,49,47,60,1,Needs Additional Training
9084,7.41,75,47,76,1,Needs Coding Improvement
9085,8.02,74,78,48,0,Needs Communication Improvement
9086,7.44,74,58,55,0,Needs Additional Training
9087,8.62,87,91,82,1,Placement Ready
9088,8.48,85,88,87,1,Placement Ready
9089,7.13,78,60,76,1,Needs Coding Improvement
9090,7.82,87,85,83,1,Placement Ready
9091,5.82,47,50,65,0,Needs Additional Training
9092,7.43,60,65,54,0,Needs Additional Training
9093,7.82,73,89,48,1,Needs Communication Improvement
9094,8.28,88,87,90,1,Placement Ready
9095,6.89,50,57,53,0,Needs Additional Training
9096,7.46,73,30,82,1,Needs Coding Improvement
9097,8.23,70,48,69,1,Needs Coding Improvement
9098,7.8,72,42,72,1,Needs Coding Improvement
9099,7.24,57,57,59,1,Needs Additional Training
9100,8.33,88,82,88,0,Placement Ready
9101,8.57,83,87,75,1,Placement Ready
9102,7.4,77,67,70,0,Needs Coding Improvement
9103,7.88,91,87,85,1,Placement Ready
9104,7.48,72,47,82,0,Needs Coding Improvement
9105,8.45,77,70,59,0,Needs Communication Improvement
9106,6.24,62,50,51,0,Needs Additional Training
9107,7.84,74,81,53,1,Needs Communication Improvement
9108,6.79,66,72,58,0,Needs Additional Training
9109,8.69,80,89,83,1,Placement Ready
9110,8.06,75,88,94,1,Placement Ready
9111,9.0,78,77,77,1,Placement Ready
9112,7.26,65,54,77,1,Needs Coding Improvement
9113,6.96,75,61,77,0,Needs Coding Improvement
9114,8.02,65,76,49,0,Needs Communication Improvement
9115,5.4,62,67,49,0,Needs Additional Training
9116,8.23,78,85,38,0,Needs Communication Improvement
9117,7.5,72,70,38,1,Needs Communication Improvement
9118,8.83,85,79,89,1,Placement Ready
9119,7.67,78,76,45,0,Needs Communication Improvement
9120,6.2,56,49,61,0,Needs Additional Training
9121,6.12,48,57,53,0,Needs Additional Training
9122,8.1,78,78,48,0,Needs Communication Improvement
9123,8.54,87,76,85,1,Placement Ready
9124,8.45,77,89,60,0,Needs Communication Improvement
9125,7.21,73,47,69,1,Needs Coding Improvement
9126,7.69,74,68,70,1,Needs Communication Improvement
9127,7.23,66,59,62,0,Needs Additional Training
9128,7.49,68,52,61,0,Needs Coding Improvement
9129,8.93,85,82,57,0,Needs Communication Improvement
9130,7.12,66,48,76,0,Needs Coding Improvement
9131,7.37,73,58,66,0,Needs Coding Improvement
9132,8.12,80,88,83,1,Placement Ready
9133,7.6,78,44,64,0,Needs Coding Improvement
9134,7.95,95,78,95,0,Placement Ready
9135,8.67,80,77,76,1,Placement Ready
9136,6.39,62,54,64,0,Needs Additional Training
9137,7.82,75,70,48,0,Needs Communication Improvement
9138,7.61,75,47,76,1,Needs Coding Improvement
9139,6.94,75,76,54,0,Needs Communication Improvement
9140,8.34,79,96,82,0,Placement Ready
9141,7.5,69,49,84,0,Needs Coding Improvement
9142,8.23,79,46,63,0,Needs Coding Improvement
9143,8.03,89,86,84,1,Placement Ready
9144,8.11,87,79,95,1,Placement Ready
9145,6.03,64,58,54,1,Needs Additional Training
9146,8.17,71,73,53,0,Needs Communication Improvement
9147,6.18,52,45,72,0,Needs Additional Training
9148,7.81,90,44,69,1,Needs Coding Improvement
9149,6.47,61,61,61,0,Needs Additional Training
9150,7.65,70,60,68,0,Needs Coding Improvement
9151,8.48,89,89,83,1,Placement Ready
9152,5.83,48,63,57,0,Needs Additional Training
9153,6.48,72,67,65,0,Needs Additional Training
9154,7.68,73,88,51,1,Needs Communication Improvement
9155,7.45,53,44,60,0,Needs Additional Training
9156,7.43,76,82,59,0,Needs Communication Improvement
9157,5.9,46,60,56,0,Needs Additional Training
9158,6.94,80,85,55,0,Needs Communication Improvement
9159,7.39,71,46,65,1,Needs Coding Improvement
9160,7.58,66,54,73,0,Needs Coding Improvement
9161,6.2,63,70,68,0,Needs Additional Training
9162,9.09,81,94,87,1,Placement Ready
9163,8.17,75,78,59,0,Needs Communication Improvement
9164,7.28,70,59,79,1,Needs Coding Improvement
9165,7.65,76,47,78,0,Needs Coding Improvement
9166,7.94,74,77,64,1,Needs Communication Improvement
9167,7.96,49,54,52,1,Needs Additional Training
9168,8.55,86,83,82,1,Placement Ready
9169,6.95,63,64,55,1,Needs Additional Training
9170,5.87,63,48,61,1,Needs Additional Training
9171,8.67,73,52,79,1,Needs Coding Improvement
9172,7.68,74,75,61,1,Needs Communication Improvement
9173,7.85,80,75,56,0,Needs Communication Improvement
9174,7.68,83,83,36,1,Needs Communication Improvement
9175,7.57,87,69,54,0,Needs Communication Improvement
9176,7.98,71,74,36,1,Needs Communication Improvement
9177,7.97,68,73,55,0,Needs Communication Improvement
9178,7.58,74,74,51,1,Needs Communication Improvement
9179,7.03,81,45,80,1,Needs Coding Improvement
9180,7.12,70,78,58,0,Needs Communication Improvement
9181,6.77,54,49,55,0,Needs Additional Training
9182,8.38,84,75,81,1,Placement Ready
9183,6.46,71,49,53,0,Needs Additional Training
9184,5.89,52,63,60,0,Needs Additional Training
9185,7.38,66,53,82,1,Needs Coding Improvement
9186,8.26,85,92,79,0,Placement Ready
9187,6.55,54,62,50,0,Needs Additional Training
9188,8.49,90,75,76,1,Placement Ready
9189,7.62,80,83,82,1,Placement Ready
9190,7.76,84,66,78,1,Needs Coding Improvement
9191,8.78,87,80,87,0,Placement Ready
9192,8.25,69,76,69,0,Needs Communication Improvement
9193,9.11,85,73,86,1,Placement Ready
9194,6.03,64,54,59,0,Needs Additional Training
9195,7.72,78,48,77,0,Needs Coding Improvement
9196,8.26,81,86,83,0,Placement Ready
9197,6.71,62,50,52,0,Needs Additional Training
9198,6.94,75,50,78,0,Needs Coding Improvement
9199,7.31,70,79,65,1,Needs Communication Improvement
9200,6.53,63,72,51,0,Needs Additional Training
9201,6.53,59,56,55,0,Needs Additional Training
9202,7.17,67,74,42,0,Needs Communication Improvement
9203,7.93,84,84,49,0,Needs Communication Improvement
9204,8.62,78,81,82,1,Placement Ready
9205,7.54,75,48,69,1,Needs Coding Improvement
9206,8.58,89,75,84,1,Placement Ready
9207,7.78,63,80,52,1,Needs Communication Improvement
9208,7.59,60,72,61,0,Needs Communication Improvement
9209,5.34,48,43,39,0,Needs Additional Training
9210,7.79,77,60,76,1,Needs Coding Improvement
9211,8.76,76,95,54,1,Needs Communication Improvement
9212,7.96,61,72,49,0,Needs Communication Improvement
9213,8.69,83,81,85,0,Placement Ready
9214,5.07,62,50,45,0,Needs Additional Training
9215,7.97,89,84,83,1,Placement Ready
9216,7.44,73,41,81,0,Needs Coding Improvement
9217,7.48,74,49,78,1,Needs Coding Improvement
9218,6.96,62,55,73,0,Needs Coding Improvement
9219,7.92,78,84,59,0,Needs Communication Improvement
9220,6.43,50,44,55,0,Needs Additional Training
9221,8.48,90,98,79,1,Placement Ready
9222,6.99,81,74,50,1,Needs Communication Improvement
9223,6.78,46,45,56,0,Needs Additional Training
9224,5.13,56,56,51,0,Needs Additional Training
9225,7.28,74,86,61,1,Needs Communication Improvement
9226,7.33,70,40,66,0,Needs Coding Improvement
9227,5.4,60,69,59,0,Needs Additional Training
9228,6.82,82,48,64,0,Needs Coding Improvement
9229,8.33,92,81,91,1,Placement Ready
9230,7.22,71,70,51,1,Needs Communication Improvement
9231,7.81,75,78,49,1,Needs Communication Improvement
9232,8.11,91,87,83,1,Placement Ready
9233,7.77,65,73,44,1,Needs Communication Improvement
9234,6.82,53,49,62,0,Needs Additional Training
9235,6.02,50,57,42,0,Needs Additional Training
9236,7.94,75,86,57,0,Needs Communication Improvement
9237,6.8,67,49,46,0,Needs Additional Training
9238,7.84,79,56,60,1,Needs Coding Improvement
9239,6.64,68,41,79,1,Needs Coding Improvement
9240,8.54,94,84,80,0,Placement Ready
9241,8.48,81,76,82,1,Placement Ready
9242,7.64,71,85,51,1,Needs Communication Improvement
